customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,signup_date,last_payment_date,zip,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,days_since_signup,days_since_last_payment,payment_delay,signup_missing,payment_missing
c104418,female,0,yes,no,120.0,yes,no phone service,dsl,month-to-month,no,mailed check,20.69,2482.8,,2018-07-02,2027-09-28 22:29:06.824703,82837.0,unknown,no,no,no,no,yes,37034,33658,1,0,0
c100169,male,0,no,no,80.0,yes,no,fiber optic,one year,yes,electronic check,42.89,3431.2,,2015-01-01,2023-05-08 00:12:22.270892,51140.0,unknown,no,no,yes,yes,unknown,38312,35263,1,1,0
c101176,male,0,no,unknown,6.0,no,no phone service,no,month-to-month,yes,credit card (automatic),20.65,123.9,,2020-06-23,2020-06-23 00:00:00.000000,5288.0,no,no,unknown,no,yes,no,36312,36312,1,0,0
c107423,female ?,1,n,none,59.0,yes,yes,no,month-to-month,yes,credit card (automatic),87.12,2526.48,,2015-01-01,2018-06-09 12:49:52.600524,64613.0,unknown,yes,no,no,unknown,no,38312,37057,1,1,0
c103755,male,0,no,yes,30.0,yes,no,fiber optic,one year,no,mailed check,121.4,3642.0,,2015-01-01,2018-04-20 12:10:46.586550,75652.0,yes,unknown,no,unknown,no,unknown,38312,37107,1,1,0
c102802,female,0,no,unknown,50.0,yes,unknown,none,one year,yes,electronic check,99.3,3500.385,,2019-08-19,2019-08-19 00:00:00.000000,6191.0,unknown,no,yes,no,yes,no,36621,36621,1,0,0
c107895,female,0,no,no,24.0,yes,no,dsl,month-to-month,yes,electronic check,67.85,1628.4,,2022-01-29,2022-01-29 00:00:00.000000,38613.0,unknown,yes,no,no,yes,yes,35727,35727,1,0,0
c102127,male,1,no,yes,67.0,yes,unknown,none,month-to-month,no,electronic check,84.95,5691.65,,2015-04-29,2020-10-20 12:12:05.055699,22169.0,no,no,yes,unknown,no,no,38194,36193,1,0,0
c101502,male,0,no,unknown,20.0,yes,yes,no,one year,no,mailed check,55.54,1110.8,,2022-06-12,2023-11-11 17:06:32.453083,73765.0,yes,unknown,no,no,no,no,35593,35075,1,0,0
c106370,female,no,yes,no,114.0,yes,no,fiber,two year,no,electronic check,51.68,5891.52,,2015-01-01,2025-07-21 08:36:16.887147,unknown,unknown,no,no,yes,no,unknown,38312,34458,1,1,0
c101870,female,0,yes,no,75.0,n,no,dsl,two year,no,bank transfer (automatic),33.66,2524.5,,2021-07-04,2026-11-08 08:04:57.180814,27637.0,no,no,unknown,yes,yes,unknown,35936,33983,1,0,0
c107789,male,yes,no,yes,119.0,y,no phone service,dsl,month-to-month,no,credit card (automatic),31.48,3746.12,,2016-09-11,2027-02-11 12:06:01.226630,33299.0,yes,unknown,no,unknown,unknown,yes,37693,33888,1,0,0
c104515,female,0,no,no,37.0,no,no,fiber optic,month-to-month,yes,bank transfer (automatic),72.74,2691.38,,2021-10-09,2024-11-25 06:37:51.010276,51098.0,no,no,unknown,no,unknown,no,35839,34696,1,0,0
c101412,female,0,yes,no,80.0,no,unknown,dsl,month-to-month,no,electronic check,83.73,6698.4,,2015-01-01,2031-03-14 10:31:25.173207,68497.0,no,no,no,unknown,no,no,38312,32396,1,1,0
c105430,male,0,no,yes,110.0,yes,no,fiber optic,unknown,no,electronic check,78.54,8639.4,,2015-11-05,2026-02-16 17:13:07.320975,63278.0,yes,unknown,no,yes,unknown,no,38004,34247,1,0,0
c107334,female,0,no,no,97.0,yes,no phone service,fiber optic,one year,n,mailed check,125.69,12191.93,,2015-01-01,2029-07-14 08:24:59.125951,33227.0,yes,no,no,yes,no,no,38312,33004,1,1,0
c107479,female,0,n,unknown,25.0,yes,yes,unknown,month-to-month,no,electronic check,51.64,3500.385,,2018-07-05,2018-07-05 00:00:00.000000,45891.0,no,no,no,no,yes,unknown,37031,37031,1,0,0
c100509,male,0,yes,no,59.0,yes,no,dsl,month-to-month,yes,bank transfer (automatic),98.11,98011.89,,2020-11-09,2020-11-09 00:00:00.000000,97150.0,yes,no,no,yes,no,yes,36173,36173,1,0,0
c103501,female,no,no,yes,28.0,no,no,dsl,month-to-month,no,mailed check,70.83,3433.64,,2021-08-14,2021-08-14 00:00:00.000000,85265.0,yes,no,yes,yes,yes,unknown,35895,35895,1,0,0
c106564,male,0,no,no,102.0,yes,yes,fiber optic,one year,yes,bank transfer (automatic),98.87,10084.74,,2015-01-01,2015-01-01 00:00:00.000000,5040.0,yes,no,no,no,unknown,unknown,38312,38312,1,1,1
c105520,female,0,yes,no,8.0,yes,no,dsl,month-to-month,yes,credit card (automatic),59.58,476.64,,2023-11-03,2024-06-16 04:50:35.777743,1258.0,unknown,no,yes,yes,yes,unknown,35084,34858,1,0,0
c101728,female,0,no,yes,59.0,yes,no phone service,fiber optic,two year,no,cheque,99.04,4753.92,,2019-04-09,2021-03-14 21:35:58.501745,65509.0,yes,unknown,no,no,no,no,36753,36047,1,0,0
c103441,male,0,no,no,84.0,no,yes,none,one year,no,electronic check,54.2,4552.8,,2018-07-09,2024-03-12 11:40:48.469481,25926.0,yes,no,yes,unknown,yes,yes,37027,34954,1,0,0
c106872,male,0,no,no,112.0,yes,no phone service,fiber optic,month-to-month,no,mailed check,83.91,9397.92,,2017-11-28,2017-11-28 00:00:00.000000,93520.0,no,no,no,yes,no,yes,37250,37250,1,0,0
c106828,female,1,yes,no,64.0,yes,multiple,none,month-to-month,n,mailed check,81.74,3500.385,,2023-06-28,2029-09-07 08:55:00.552069,28816.0,unknown,yes,unknown,yes,yes,yes,35212,32949,1,0,0
c107297,male,0,yes,yes,65.0,yes,no phone service,fiber optic,two year,no,mailed check,109.53,7119.45,,2018-01-08,2018-01-08 00:00:00.000000,24888.0,no,no,no,unknown,no,no,37209,37209,1,0,0
c104325,female,0,yes,no,100.0,y,no phone service,fiber optic,month-to-month,yes,cheque,48.22,3500.385,,2020-12-21,2030-05-16 13:02:14.793333,36706.0,unknown,no,yes,no,unknown,yes,36131,32698,1,0,0
c106183,female,0,y,yes,50.0,yes,no phone service,dsl,month-to-month,no,electronic check,39.63,3500.385,,2023-03-04,2023-03-04 00:00:00.000000,97478.0,yes,yes,no,no,unknown,no,35328,35328,1,0,0
c100647,female,0,no,yes,58.0,yes,no phone service,fiber,month-to-month,no,electronic check,117.93,6839.94,,2018-08-03,2022-10-02 22:22:15.495005,unknown,no,no,no,no,yes,no,37002,35480,1,0,0
c103540,male,1,no,no,59.0,yes,yes,fiber optic,month-to-month,yes,mailed check,50.04,49989.96,,2022-06-08,2103-05-02 05:26:41.591998,unknown,no,yes,no,unknown,no,yes,35597,6050,1,0,0
c105553,male,0,yes,unknown,97.0,yes,yes,no,month-to-month,no,bank transfer (automatic),72.54,7036.38,,2021-04-27,2030-03-03 03:10:25.322720,unknown,no,no,no,yes,no,unknown,36004,32772,1,0,0
c106759,female ?,0,no,yes,57.0,yes,no phone service,no,month-to-month,yes,mailed check,51.54,3500.385,,2018-09-15,2022-10-28 18:01:39.287632,43738.0,no,unknown,no,no,unknown,yes,36959,35454,1,0,0
c103708,female,0,yes,no,78.0,yes,unknown,no,month-to-month,yes,electronic check,37.8,2948.4,,2019-03-31,2019-03-31 00:00:00.000000,72988.0,unknown,unknown,no,unknown,no,no,36762,36762,1,0,0
c103910,male,no,no,no,59.0,no,no,fiber optic,month-to-month,yes,electronic check,30.63,643.23,,2019-12-30,2019-12-30 00:00:00.000000,57146.0,unknown,unknown,no,unknown,yes,yes,36488,36488,1,0,0
c102183,female,0,yes,yes,78.0,yes,no phone service,dsl,month-to-month,n,credit card (automatic),122.87,9583.86,,2015-01-01,2025-06-17 13:26:30.653657,44177.0,yes,no,yes,no,no,unknown,38312,34492,1,1,0
c106752,female,0,yes,no,112.0,n,no phone service,dsl,unknown,yes,bank transfer (automatic),59.73,6689.76,,2022-02-01,2031-01-14 08:36:54.954896,1027.0,no,unknown,no,yes,no,no,35724,32455,1,0,0
c104480,male,1,yes,yes,94.0,yes,yes,fiber optic,month-to-month,no,electronic check,57.43,5398.42,,2021-05-09,2028-01-18 22:38:39.505091,11483.0,yes,no,no,unknown,yes,no,35992,33546,1,0,0
c104919,female ?,0,yes,no,74.0,yes,no phone service,no,two year,yes,bank transfer (automatic),57.28,3500.385,,2019-03-14,2019-03-14 00:00:00.000000,unknown,unknown,yes,yes,no,no,yes,36779,36779,1,0,0
c100544,male,0,no,no,79.0,yes,no phone service,dsl,month-to-month,yes,electronic check,77.35,3500.385,,2021-05-24,2021-05-24 00:00:00.000000,unknown,no,no,no,no,no,no,35977,35977,1,0,0
c103856,female,0,yes,no,13.0,yes,no,dsl,month-to-month,no,electronic check,74.05,962.65,,2018-01-27,2019-02-07 01:41:36.964599,52478.0,yes,no,no,no,no,no,37190,36814,1,0,0
c107006,male,0,yes,no,0.0,yes,no phone service,dsl,month-to-month,yes,bank transfer (automatic),23.29,419.22,,2018-03-23,2018-03-23 00:00:00.000000,unknown,yes,no,no,no,yes,yes,37135,37135,1,0,0
c101558,female,1,no,no,33.0,yes,no phone service,fiber optic,month-to-month,no,mailed check,101.75,3357.75,,2015-01-01,2019-05-27 14:26:22.944578,65779.0,unknown,no,no,no,no,no,38312,36705,1,1,0
c104982,female,0,yes,no,119.0,yes,no phone service,dsl,month-to-month,yes,electronic check,68.58,8161.02,,2015-01-01,2032-03-25 18:19:02.264871,unknown,no,unknown,no,no,unknown,yes,38312,32018,1,1,0
c107563,male,0,no,no,59.0,no,no phone service,fiber optic,one year,no,electronic check,93.51,3085.83,,2017-05-10,2022-06-23 01:22:30.426266,71706.0,no,no,no,no,no,no,37452,35582,1,0,0
c103693,male,no,no,no,51.0,no,unknown,no,two year,no,electronic check,60.84,3102.84,,2022-10-21,2027-10-24 22:22:43.954975,33187.0,no,unknown,no,no,yes,yes,35462,33632,1,0,0
c103012,female,yes,no,no,73.0,yes,no phone service,fiber optic,month-to-month,yes,credit card (automatic),25.49,1860.77,,2017-05-01,2017-05-01 00:00:00.000000,98785.0,no,no,no,no,no,unknown,37461,37461,1,0,0
c107401,male,0,no,yes,70.0,yes,yes,fiber optic,month-to-month,yes,mailed check,54.95,3846.5,,2017-04-20,2023-03-12 02:27:52.163947,51567.0,no,no,no,no,no,yes,37472,35320,1,0,0
c106341,female,0,no,none,96.0,yes,no,unknown,month-to-month,yes,electronic check,112.54,10803.84,,2015-01-01,2025-05-16 04:54:28.325178,unknown,no,unknown,unknown,unknown,no,unknown,38312,34524,1,1,0
c107746,male,1,yes,no,59.0,yes,no phone service,dsl,month-to-month,yes,cheque,108.29,1299.48,,2019-08-20,2024-09-02 09:45:06.788644,32433.0,no,yes,unknown,no,no,yes,36620,34780,1,0,0
c107656,male,0,yes,yes,59.0,yes,no phone service,fiber optic,month-to-month,no,electronic check,35.52,1278.72,,2015-01-01,2021-03-31 04:14:22.075289,unknown,no,no,yes,yes,yes,no,38312,36031,1,1,0
c105940,female,0,yes,no,64.0,no,unknown,no,two year,n,electronic check,79.48,5086.72,,2015-01-01,2021-01-14 06:10:40.117623,12846.0,no,no,no,yes,yes,no,38312,36107,1,1,0
c106021,female,0,no,no,45.0,yes,yes,dsl,month-to-month,yes,bank transfer (automatic),75.48,3396.6,,2015-01-01,2015-01-01 00:00:00.000000,45502.0,no,no,yes,yes,no,no,38312,38312,1,1,1
c107743,female,1,yes,unknown,81.0,no,no phone service,no,month-to-month,yes,electronic check,88.8,7192.8,,2015-01-01,2015-01-01 00:00:00.000000,unknown,no,yes,no,no,yes,unknown,38312,38312,1,1,1
c103558,male,0,y,no,103.0,no,multiple,fiber optic,month-to-month,yes,mailed check,65.52,6748.56,,2015-01-01,2026-05-30 15:01:46.717917,34157.0,no,unknown,no,no,no,yes,38312,34145,1,1,0
c105922,male,0,no,no,90.0,n,no phone service,dsl,month-to-month,n,credit card (automatic),69.88,6289.2,,2022-08-17,2030-09-03 04:31:35.436965,11486.0,no,yes,no,no,no,unknown,35527,32588,1,0,0
c106750,female,0,n,yes,66.0,no,no,unknown,month-to-month,yes,bank transfer (automatic),103.17,6809.22,,2022-10-01,2028-06-26 14:04:39.944794,79714.0,no,yes,unknown,unknown,no,no,35482,33387,1,0,0
c102619,female,0,yes,no,102.0,yes,no phone service,no,unknown,yes,bank transfer (automatic),102.72,10477.44,,2016-03-26,2016-03-26 00:00:00.000000,219.0,yes,no,no,yes,no,unknown,37862,37862,1,0,0
c104439,female,0,yes,no,6.0,no,multiple,fiber optic,month-to-month,no,credit card (automatic),87.11,3500.385,,2022-04-12,2022-10-05 16:42:58.279629,94863.0,no,unknown,no,no,no,no,35654,35477,1,0,0
c100408,female,0,no,no,52.0,no,no phone service,fiber optic,two year,no,mailed check,24.43,1270.36,,2015-01-01,2020-12-23 20:34:50.053812,9040.0,no,unknown,unknown,unknown,no,unknown,38312,36128,1,1,0
c104825,male,0,yes,no,118.0,yes,no phone service,fiber,unknown,no,electronic check,91.31,3500.385,,2015-01-01,2029-11-21 23:36:01.712435,37126.0,yes,no,unknown,yes,yes,unknown,38312,32873,1,1,0
c102499,female,0,yes,unknown,92.0,no,yes,no,unknown,yes,electronic check,43.94,4042.48,,2019-07-15,2027-09-26 20:56:38.705593,70917.0,unknown,no,unknown,no,no,yes,36656,33660,1,0,0
c106596,male,no,no,no,59.0,no,no,dsl,two year,yes,electronic check,90.96,1455.36,,2022-06-23,2025-06-22 19:39:12.325726,62221.0,yes,yes,no,no,yes,no,35582,34486,1,0,0
c101335,female,0,no,no,59.0,yes,multiple,dsl,two year,no,mailed check,73.31,1026.34,,2015-01-01,2026-04-19 18:54:30.880164,unknown,no,unknown,yes,yes,no,unknown,38312,34185,1,1,0
c106883,female,0,yes,no,39.0,yes,multiple,fiber optic,month-to-month,no,mailed check,44.04,1717.56,,2018-10-09,2022-07-17 14:06:27.437721,65726.0,no,no,no,no,yes,yes,36935,35558,1,0,0
c102439,male,0,n,no,34.0,yes,yes,fiber optic,month-to-month,no,cheque,83.76,2847.84,,2015-01-01,2022-11-01 13:46:54.379210,7392.0,no,unknown,yes,no,no,no,38312,35451,1,1,0
c103018,male,0,no,yes,17.0,no,no phone service,no,month-to-month,yes,electronic check,100.61,3500.385,,2015-01-01,2015-01-01 00:00:00.000000,65078.0,no,no,no,yes,no,no,38312,38312,1,1,1
c106943,male,0,no,no,50.0,no,no phone service,fiber optic,one year,yes,bank transfer (automatic),86.16,4308.0,,2015-01-01,2022-09-03 03:01:43.970451,4019.0,no,no,no,no,no,yes,38312,35510,1,1,0
c101617,female,no,no,yes,24.0,yes,no,no,month-to-month,yes,credit card (automatic),67.95,1630.8,,2023-09-05,2025-07-31 05:38:09.554169,64000.0,yes,no,no,yes,no,no,35143,34448,1,0,0
c104581,female,no,yes,no,17.0,yes,no phone service,no,month-to-month,yes,electronic check,50.09,851.53,,2017-12-17,2019-02-21 17:47:25.347832,94877.0,unknown,unknown,unknown,unknown,no,no,37231,36799,1,0,0
c105967,male,no,n,none,59.0,yes,no phone service,fiber optic,month-to-month,no,mailed check,62.08,2421.12,,2016-07-15,2016-09-20 10:44:27.511776,70550.0,yes,no,unknown,no,no,unknown,37751,37684,1,0,0
c101744,female,0,no,no,86.0,yes,no phone service,dsl,unknown,yes,credit card (automatic),101.22,8704.92,,2015-01-01,2015-01-01 00:00:00.000000,unknown,yes,unknown,no,unknown,no,yes,38312,38312,1,1,1
c105027,male,0,no,no,10.0,yes,multiple,no,month-to-month,no,electronic check,14.0,3500.385,,2016-09-16,2017-06-17 03:02:26.636847,unknown,unknown,unknown,no,no,no,yes,37688,37414,1,0,0
c104128,female,1,yes,yes,71.0,no,unknown,dsl,month-to-month,no,credit card (automatic),-5.1,3500.385,,2023-03-23,2023-03-23 00:00:00.000000,18076.0,yes,yes,unknown,no,no,no,35309,35309,1,0,0
c104085,male,0,no,no,67.0,yes,no phone service,dsl,month-to-month,yes,electronic check,83.16,5571.72,,2022-05-09,2022-05-09 00:00:00.000000,29113.0,unknown,no,unknown,no,no,no,35627,35627,1,0,0
c100576,male,1,y,no,106.0,yes,no,fiber optic,one year,yes,mailed check,64.1,6794.6,,2015-01-01,2027-07-01 21:14:11.800222,74017.0,no,yes,yes,unknown,unknown,yes,38312,33747,1,1,0
c104323,male,0,yes,yes,0.0,y,no phone service,no,month-to-month,no,credit card (automatic),109.32,4482.12,,2016-08-25,2016-09-09 16:11:47.234716,73496.0,unknown,no,yes,unknown,no,no,37710,37694,1,0,0
c107980,male,1,yes,no,0.0,no,no phone service,dsl,one year,no,electronic check,75.2,752.0,,2015-01-01,2025-03-16 02:33:24.123707,38309.0,yes,no,no,no,unknown,no,38312,34585,1,1,0
c104763,female,1,n,no,3.0,no ✅,no phone service,dsl,month-to-month,no,electronic check,62.96,188.88,,2016-03-11,2016-03-11 00:00:00.000000,16043.0,no,yes,no,no,yes,no,37877,37877,1,0,0
c103033,male,1,yes,no,2.0,yes,no,dsl,month-to-month,yes,none,97.3,194.6,,2022-09-21,2022-11-23 21:23:03.323663,138.0,no,unknown,no,no,no,no,35492,35428,1,0,0
c105787,female,0,no,no,99.0,no,unknown,fiber optic,month-to-month,yes,electronic check,70.83,5192.55,,2015-01-01,2031-01-09 04:40:37.214089,23195.0,yes,no,no,no,yes,yes,38312,32460,1,1,0
c106198,male,1,no,none,51.0,yes,yes,no,one year,yes,electronic check,42.38,2161.38,,2023-01-16,2027-05-07 08:31:04.407411,45403.0,no,no,unknown,yes,no,no,35375,33803,1,0,0
c100177,female,1,no,none,115.0,no,no,dsl,month-to-month,no,mailed check,91.27,10496.05,,2023-12-13,2023-12-13 00:00:00.000000,unknown,unknown,no,yes,no,no,yes,35044,35044,1,0,0
c101017,male,1,yes,no,111.0,n,no phone service,dsl,month-to-month,no,electronic check,32.95,3657.45,,2015-01-01,2015-01-01 00:00:00.000000,6706.0,unknown,yes,no,unknown,no,unknown,38312,38312,1,1,1
c103437,male,no,yes,no,56.0,yes,no phone service,no,month-to-month,no,electronic check,90.87,3500.385,,2023-04-21,2027-05-01 01:38:36.504827,31127.0,no,no,yes,yes,no,yes,35280,33809,1,0,0
c105210,female,1,no,no,52.0,no,no phone service,dsl,month-to-month,no,credit card (automatic),94.35,4906.2,,2017-12-09,2022-03-24 22:02:22.861639,59515.0,unknown,unknown,unknown,yes,no,no,37239,35672,1,0,0
c107551,female,0,yes,yes,40.0,yes,unknown,none,month-to-month,yes,bank transfer (automatic),71.72,3500.385,,2015-05-03,2018-09-22 02:02:50.829813,34763.0,no,yes,no,unknown,unknown,no,38190,36952,1,0,0
c103649,female,1,yes,no,104.0,yes,yes,dsl,month-to-month,no,electronic check,49.49,5146.96,,2015-01-01,2030-06-23 19:03:14.465668,67120.0,yes,no,yes,unknown,no,unknown,38312,32659,1,1,0
c105679,male,0,yes,no,95.0,yes,no phone service,fiber optic,month-to-month,no,electronic check,55.42,5264.9,,2015-01-01,2024-09-12 10:30:22.413178,36554.0,no,no,no,no,yes,yes,38312,34770,1,1,0
c100696,female,yes,no,no,21.0,yes,multiple,none,month-to-month,no,electronic check,59.97,1259.37,,2015-01-01,2015-01-01 00:00:00.000000,55775.0,yes,no,no,no,unknown,no,38312,38312,1,1,1
c100328,female,no,y,no,84.0,no,no phone service,dsl,month-to-month,yes,credit card (automatic),93.07,7817.88,,2018-08-22,2025-12-03 09:11:30.266084,87472.0,no,yes,no,yes,no,no,36983,34323,1,0,0
c102022,female,no,y,yes,106.0,yes,no,no,month-to-month,yes,electronic check,17.7,3500.385,,2022-05-05,2022-05-05 00:00:00.000000,44756.0,no,no,unknown,no,no,no,35631,35631,1,0,0
c100858,male,0,yes,no,21.0,yes,no phone service,no,month-to-month,yes,electronic check,71.9,1509.9,,2015-01-01,2022-10-03 12:40:20.331182,66469.0,no,unknown,no,no,no,no,38312,35480,1,1,0
c103624,female,0,yes,no,28.0,yes,no phone service,dsl,month-to-month,no,electronic check,99.79,2794.12,,2015-01-01,2020-12-07 17:36:53.262792,723.0,no,yes,yes,no,yes,no,38312,36144,1,1,0
c105579,female,1,yes,no,17.0,yes,no,fiber optic,two year,no,electronic check,106.54,1811.18,,2015-01-01,2022-08-23 18:41:50.927158,90848.0,yes,no,no,no,no,unknown,38312,35520,1,1,0
c106896,female,0,no,no,106.0,yes,unknown,unknown,month-to-month,no,bank transfer (automatic),127.27,13490.62,,2017-03-01,2026-06-22 19:52:46.776643,16947.0,unknown,no,yes,yes,no,no,37522,34121,1,0,0
c100676,male,0,no,no,36.0,yes,no phone service,no,month-to-month,yes,bank transfer (automatic),49.85,1794.6,,2020-07-12,2020-07-12 00:00:00.000000,unknown,no,no,unknown,unknown,yes,no,36293,36293,1,0,0
c104350,female,1,yes,unknown,115.0,no,no,no,month-to-month,n,credit card (automatic),37.18,4275.7,,2018-09-09,2027-10-07 08:55:41.056887,84900.0,yes,no,unknown,no,unknown,no,36965,33650,1,0,0
c107475,male,0,yes,no,71.0,yes,no phone service,no,month-to-month,yes,bank transfer (automatic),52.46,3724.66,,2015-01-01,2023-06-05 16:22:54.424600,29977.0,no,unknown,no,unknown,yes,no,38312,35234,1,1,0
c102697,female,0,yes,yes,94.0,no,multiple,dsl,month-to-month,no,electronic check,55.0,5170.0,,2017-01-27,2023-05-04 01:34:09.050524,15726.0,no,yes,unknown,no,no,no,37555,35267,1,0,0
c103406,female,0,yes,no,59.0,yes,no,no,month-to-month,yes,electronic check,55.57,611.27,,2020-09-21,2024-12-15 06:36:45.082147,42346.0,no,unknown,unknown,no,no,no,36222,34676,1,0,0
c107841,female,no,yes,no,117.0,no,yes,dsl,month-to-month,yes,electronic check,91.41,10694.97,,2015-01-01,2015-01-01 00:00:00.000000,25722.0,yes,no,yes,unknown,no,yes,38312,38312,1,1,1
c102020,female,0,no,no,116.0,yes,no phone service,fiber optic,month-to-month,yes,mailed check,36.63,4249.08,,2022-01-18,2033-04-20 18:00:45.244471,90419.0,no,no,unknown,yes,no,yes,35738,31627,1,0,0
c107992,female,yes,yes,no,101.0,yes,multiple,fiber optic,month-to-month,yes,bank transfer (automatic),39.08,3500.385,,2016-01-03,2016-01-03 00:00:00.000000,5266.0,no,unknown,no,yes,unknown,yes,37945,37945,1,0,0
c101807,male,1,y,yes,96.0,yes,no phone service,dsl,one year,yes,electronic check,76.87,7379.52,,2019-03-07,2019-03-07 00:00:00.000000,30621.0,yes,unknown,unknown,yes,unknown,no,36786,36786,1,0,0
c102534,male,0,y,no,26.0,yes,no phone service,dsl,month-to-month,yes,credit card (automatic),52.69,1369.94,,2022-07-02,2024-11-18 22:10:57.876243,38207.0,no,no,no,no,no,no,35573,34702,1,0,0
c101840,female,no,yes,no,59.0,yes,no phone service,dsl,month-to-month,yes,electronic check,57.9,2084.4,,2015-01-01,2023-04-13 00:05:57.400920,12432.0,unknown,no,no,no,unknown,no,38312,35288,1,1,0
c104766,female,1,no,no,71.0,no,no,none,two year,yes,mailed check,49.21,3500.385,,2022-07-26,2029-05-16 06:55:34.962581,8104.0,no,no,no,unknown,no,yes,35549,33063,1,0,0
c105924,female,0,y,no,45.0,yes,no phone service,dsl,month-to-month,yes,electronic check,39.72,3500.385,,2015-11-20,2019-05-11 02:00:58.134722,81961.0,no,no,unknown,unknown,no,no,37989,36721,1,0,0
c101297,male,1,yes,no,73.0,yes,no phone service,dsl,month-to-month,yes,electronic check,76.29,5569.17,,2015-01-01,2015-01-01 00:00:00.000000,42331.0,no,no,unknown,yes,no,no,38312,38312,1,1,1
c101034,male,0,no,no,78.0,no,no phone service,dsl,two year,no,electronic check,25.33,1975.74,,2017-05-13,2024-06-15 17:14:12.295681,31992.0,yes,unknown,no,unknown,no,unknown,37449,34858,1,0,0
c100181,male,0,no,no,75.0,yes,no phone service,dsl,month-to-month,n,electronic check,62.48,4686.0,,2015-01-01,2015-01-01 00:00:00.000000,17835.0,yes,no,unknown,yes,no,unknown,38312,38312,1,1,1
c105846,male,1,no,no,16.0,yes,no phone service,fiber optic,month-to-month,n,electronic check,72.98,1167.68,,2016-04-19,2016-04-19 00:00:00.000000,12931.0,unknown,unknown,no,no,no,unknown,37838,37838,1,0,0
